day_month,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
2024-03-01,,3.435625,2.980312,3.101719,3.440625,3.361562,3.03625,3.120625,3.266562,3.440625,3.0375,3.210625,3.01625,2.818125,2.9225,2.759375,3.6525,3.85,3.205625,2.61125,3.09875,3.0775,3.366875,4.098125,3.4475,3.92125,3.715625,3.306875,2.724375,3.370625,4.45375,3.488125,3.390625,2.7325,3.683125,4.2525,3.9825,3.933125,3.03625,2.21,2.525625,2.721875,2.948125,3.678125,2.338125,2.263125,2.71875
2024-03-02,,3.420625,3.023047,3.101875,3.470625,3.45375,3.1175,3.178125,3.299375,3.450312,3.106875,3.32,3.021875,2.786875,3.025625,2.715,3.753125,3.868125,3.334375,2.7325,3.18,3.055,3.43,4.135625,3.443125,3.8975,3.82375,3.380625,2.741875,3.364375,4.52375,3.493125,3.430625,2.65375,3.716875,4.304375,4.044375,3.944375,3.1025,2.22875,2.553125,2.735625,3.02375,3.76625,2.378125,2.234375,2.64625
2024-03-03,,3.405625,3.065781,3.102031,3.500625,3.5325,3.1825,3.235625,3.295625,3.46,3.255625,3.405625,3.01375,2.84625,3.074375,2.760625,3.805,3.956875,3.381875,2.7775,3.25375,3.0675,3.549375,4.140625,3.44375,3.9625,3.859375,3.3975,2.748125,3.48,4.591875,3.56125,3.47875,2.75125,3.73875,4.311875,4.1125,4.105,3.155,2.240625,2.620625,2.756875,3.078125,3.948125,2.425,2.193125,2.678125
2024-03-04,,3.4925,3.108516,3.102188,3.557812,3.61125,3.2475,3.302812,3.291875,3.560312,3.356875,3.483125,3.07125,2.919375,3.069375,2.806875,3.860625,4.0225,3.356875,2.8475,3.306875,3.13375,3.616875,4.18125,3.41625,3.950625,3.924375,3.44125,2.8425,3.56875,4.621875,3.7275,3.460625,2.751875,3.79375,4.3275,4.178125,4.209375,3.256875,2.264375,2.65625,2.74,3.186875,4.018125,2.50125,2.265625,2.799375
2024-03-05,,3.579375,3.15125,3.102344,3.615,3.63625,3.319063,3.37,3.248438,3.660625,3.39,3.571875,3.1675,2.93875,3.138125,2.871875,3.86625,4.054375,3.483125,2.886875,3.3875,3.144375,3.656875,4.295625,3.5225,3.991875,3.983125,3.45375,2.89625,3.568125,4.683125,3.754375,3.525625,2.87,3.8375,4.394375,4.263125,4.268125,3.299375,2.271875,2.706875,2.77,3.296875,4.065,2.5125,2.31875,2.914375
2024-03-06,,3.623125,3.204687,3.1025,3.681875,3.66125,3.390625,3.399687,3.205,3.744375,3.403125,3.568125,3.214375,3.05375,3.15125,2.995,3.80625,4.1425,3.603125,2.9475,3.47375,3.205,3.665625,4.39,3.570625,4.048125,4.02875,3.478125,2.894375,3.55375,4.813125,3.88375,3.58625,2.99125,3.915625,4.54125,4.351875,4.30625,3.351875,2.290625,2.780625,2.806875,3.405,4.1525,2.548125,2.371875,3.011875
2024-03-07,,3.666875,3.258125,3.142812,3.74875,3.701562,3.405625,3.429375,3.255625,3.828125,3.451875,3.59625,3.27125,3.10125,3.20125,3.166875,3.964375,4.1775,3.70875,2.998125,3.545625,3.270625,3.753125,4.485,3.60125,4.046875,4.075625,3.565625,2.94625,3.605,4.844375,3.954375,3.696875,3.07,3.98125,4.696875,4.3625,4.379375,3.361875,2.375,2.859375,2.89,3.491875,4.2125,2.549375,2.485,3.104375
2024-03-08,,3.69875,3.311562,3.183125,3.795312,3.741875,3.420625,3.516875,3.30625,3.824688,3.551875,3.6725,3.30625,3.16625,3.25875,3.168125,4.083125,4.278125,3.90875,3.085,3.67875,3.43875,3.84125,4.563125,3.63625,4.08375,4.1425,3.586875,3.043125,3.66375,4.946875,3.959375,3.869375,3.176875,4.054375,4.7575,4.444375,4.475,3.413125,2.484375,2.960625,2.908125,3.655,4.2525,2.63,2.585625,3.151875
2024-03-09,,3.730625,3.365,3.22125,3.841875,3.782188,3.456875,3.604375,3.32375,3.82125,3.70125,3.65375,3.334375,3.225625,3.338125,3.21625,4.1075,4.340625,4.005,3.15125,3.916875,3.6075,3.911875,4.635,3.701875,4.115,4.17625,3.658125,3.075,3.719375,4.9825,4.040625,3.921875,3.216875,4.1625,4.891875,4.638125,4.525625,3.51375,2.545625,3.04125,2.99375,3.764375,4.309375,2.703125,2.6475,3.23
2024-03-10,,3.770625,3.355937,3.259375,3.945938,3.8225,3.493125,3.605937,3.34125,3.9125,3.805,3.665,3.395625,3.341875,3.409375,3.364375,4.21625,4.509375,4.036875,3.155625,4.063125,3.7425,3.9525,4.705625,3.780625,4.240625,4.3,3.775625,3.046875,3.80625,5.07375,4.203125,3.941875,3.24625,4.25,4.968125,4.56875,4.61875,3.585625,2.626875,3.17875,3.010625,3.81625,4.37875,2.723125,2.705,3.25625
2024-03-11,,3.810625,3.346875,3.279687,4.05,3.866562,3.554375,3.6075,3.41625,4.00375,3.870625,3.735,3.6,3.5125,3.505625,3.4975,4.321875,4.545,4.115625,3.278125,4.155625,3.850625,4,4.73375,3.895625,4.335,4.40375,3.846875,3.085625,3.890625,5.2175,4.265625,3.948125,3.31625,4.360625,5.018125,4.613125,4.744375,3.735,2.60625,3.290625,3.065625,3.943125,4.443125,2.765,2.7425,3.301875
2024-03-12,,3.880625,3.3925,3.3,4.188437,3.910625,3.615625,3.644375,3.49125,4.080938,4.026875,3.835625,3.6925,3.73,3.5625,3.636875,4.46,4.541875,4.185,3.428125,4.211875,4.014375,4.02875,4.81625,3.989375,4.395625,4.49875,3.951875,3.14125,3.9325,5.285625,4.344375,3.9325,3.405,4.516875,5.086875,4.690625,4.795,3.845,2.66125,3.47375,3.119375,4.0025,4.50375,2.821875,2.766875,3.32375
2024-03-13,,3.950625,3.438125,3.405938,4.326875,4.00875,3.679688,3.68125,3.59,4.158125,4.185625,3.941875,3.755625,3.816875,3.674375,3.805,4.524375,4.605,4.36,3.53,4.189375,4.233125,4.084375,4.85375,4.020625,4.433125,4.546875,4.05,3.091875,3.935625,5.361875,4.49625,3.951875,3.4525,4.67875,5.150625,4.791875,4.898125,3.94375,2.715,3.441875,3.1575,4.109375,4.57625,2.87,2.808125,3.345625
2024-03-14,,3.992812,3.524062,3.511875,4.393125,4.106875,3.74375,3.759062,3.68875,4.20125,4.23,4.0625,3.853125,3.86625,3.753125,3.898125,4.624375,4.7275,4.441875,3.51625,4.21625,4.3525,4.17125,4.891875,4.026875,4.47,4.6,4.083125,3.10875,3.95875,5.449375,4.61,3.95875,3.5325,4.7575,5.17625,4.89375,4.980625,4.025625,2.77875,3.4925,3.171875,4.226875,4.6475,2.95125,2.87,3.3675
2024-03-15,,4.035,3.61,3.600625,4.459375,4.18875,3.806875,3.836875,3.787812,4.244375,4.3025,4.075,3.96375,3.97625,3.801875,4.040625,4.769375,4.8375,4.549375,3.575,4.39,4.486875,4.23125,4.940625,4.073125,4.533125,4.70875,4.181875,3.180625,4.0175,5.48125,4.664375,3.995,3.65,4.858125,5.196875,4.9175,5.081875,4.14125,2.830625,3.570625,3.1875,4.253125,4.720625,3.0875,3.029375,3.3675
2024-03-16,,4.08875,3.646719,3.689375,4.524375,4.270625,3.87,3.86375,3.886875,4.301562,4.303125,4.12,4.058125,4.07,3.829375,4.201875,4.90125,4.93875,4.5625,3.625,4.464375,4.545625,4.28625,4.969375,4.109375,4.5825,4.858125,4.28875,3.279375,4.0525,5.51375,4.775625,4.021875,3.7275,4.95375,5.231875,4.99,5.19625,4.273125,2.881875,3.73375,3.290625,4.291875,4.77875,3.14125,3.05875,3.429375
2024-03-17,,4.1425,3.683437,3.69125,4.589375,4.355938,3.92125,3.890625,3.990312,4.35875,4.339375,4.168125,4.11125,4.154375,3.959375,4.314375,4.95125,5.043125,4.635625,3.689375,4.521875,4.610625,4.4525,5.040625,4.146875,4.645,4.89625,4.361875,3.359375,4.149375,5.54875,4.855625,4.07875,3.84125,5.030625,5.2975,5.030625,5.31625,4.3925,2.92125,3.803125,3.37375,4.36625,4.88125,3.19,3.085,3.449687
2024-03-18,,4.295938,3.720156,3.693125,4.670625,4.44125,3.9725,3.960938,4.09375,4.469062,4.476875,4.235625,4.189375,4.315,3.999375,4.403125,5.035625,5.0775,4.716875,3.795,4.63125,4.619375,4.628125,5.1325,4.2475,4.685,4.970625,4.463125,3.4,4.245625,5.668125,5.033125,4.113125,3.89,5.10125,5.391875,5.108125,5.39,4.494375,3.03,3.895625,3.46125,4.46375,4.9325,3.291875,3.220625,3.47
2024-03-19,,4.449375,3.756875,3.754687,4.751875,4.516562,4.058125,4.03125,4.177812,4.579375,4.555,4.26375,4.29125,4.405625,4.07625,4.534375,5.13875,5.1,4.845,4.044375,4.704375,4.69125,4.58125,5.16625,4.321875,4.775625,5.03,4.516875,3.5175,4.29625,5.753125,5.18125,4.126875,3.895625,5.226875,5.441875,5.261875,5.529375,4.54,3.084375,3.995,3.4875,4.544375,5.071875,3.395,3.246875,3.51
2024-03-20,,4.485625,3.793594,3.81625,4.90375,4.591875,4.14375,4.11875,4.261875,4.643437,4.65,4.363125,4.490625,4.555,4.118125,4.615625,5.26,5.145625,4.981875,4.216875,4.736875,4.803125,4.62375,5.198125,4.354375,4.85875,5.084375,4.6025,3.5825,4.33875,5.84,5.310625,4.13625,3.926875,5.2675,5.4925,5.369375,5.643125,4.6475,3.140625,4.095,3.555625,4.589375,5.16125,3.4325,3.330625,3.58
2024-03-21,,4.521875,3.830312,3.924062,5.055625,4.710625,4.17625,4.20625,4.32875,4.7075,4.68625,4.4725,4.580625,4.649375,4.16125,4.66375,5.32375,5.23875,5.01,4.35125,4.851875,4.869375,4.69,5.2625,4.398125,5.0125,5.154375,4.743125,3.610625,4.39625,5.9625,5.369375,4.1725,3.966875,5.29375,5.551875,5.471875,5.720625,4.7625,3.19375,4.21,3.639375,4.68,5.23625,3.49625,3.49625,3.66125
2024-03-22,,4.683438,3.867031,4.031875,5.15875,4.829375,4.20875,4.242812,4.395625,4.78125,4.696875,4.584375,4.69125,4.828125,4.361875,4.734375,5.39125,5.320625,5.01625,4.381875,4.989375,4.884375,4.750625,5.345625,4.399375,5.1525,5.19125,4.83625,3.67625,4.41875,6.069375,5.47625,4.235625,4.054375,5.366875,5.655,5.6,5.830625,4.90875,3.238125,4.39125,3.695,4.748125,5.3225,3.56625,3.62875,3.65625
2024-03-23,,4.845,3.90375,4.135,5.261875,4.8775,4.315312,4.279375,4.505625,4.855,4.78875,4.638125,4.80875,4.948125,4.509375,4.835,5.5025,5.46,5.074375,4.41625,4.99,4.9675,4.854375,5.38875,4.47625,5.2175,5.321875,4.98375,3.8025,4.443125,6.193125,5.539375,4.31625,4.115,5.41375,5.721875,5.790625,5.884375,5.13125,3.28625,4.539375,3.743125,4.846875,5.4025,3.643125,3.768125,3.819375
2024-03-24,,5.022812,3.975,4.238125,5.367188,4.925625,4.421875,4.395938,4.615625,4.875625,4.863125,4.769375,4.90375,5.10875,4.6125,4.96875,5.571875,5.575,5.1975,4.49375,5.06125,5.061875,4.94,5.43,4.50375,5.2875,5.391875,5.0475,3.976875,4.544375,6.296875,5.576875,4.40875,4.13875,5.475625,5.745,5.85375,5.993125,5.273125,3.36375,4.659375,3.8575,4.870625,5.549375,3.745,3.948125,3.943125
2024-03-25,,5.200625,4.04625,4.34875,5.4725,5.00125,4.529375,4.5125,4.668438,4.89625,4.94375,4.84625,4.920625,5.208125,4.659375,5.086875,5.67375,5.724375,5.276875,4.550625,5.151875,5.16125,4.951875,5.525625,4.55875,5.376875,5.47125,5.07875,4.059375,4.58625,6.375625,5.63625,4.539375,4.234375,5.56,5.855,6.000625,6.05375,5.395625,3.444375,4.723125,3.951875,4.9775,5.605,3.889375,4.035625,4
2024-03-26,,5.262812,4.055625,4.459375,5.6325,5.076875,4.636875,4.5675,4.72125,5.04375,4.948125,4.940625,5.06125,5.410625,4.733125,5.17625,5.76625,5.755,5.395625,4.6175,5.265,5.245625,5.073125,5.635,4.59,5.444375,5.464375,5.185,4.176875,4.716875,6.41375,5.714375,4.703125,4.280625,5.685,5.90125,6.151875,6.15125,5.505625,3.493125,4.80125,4.029375,5.073125,5.664375,4.03375,4.06,4.1175
2024-03-27,,5.325,4.065,4.4875,5.7925,5.15,4.735,4.6225,4.768125,5.19125,5.049375,5.04625,5.215625,5.506875,4.808125,5.216875,5.929375,5.846875,5.46625,4.69375,5.42125,5.32125,5.204375,5.690625,4.598125,5.53125,5.48375,5.298125,4.255625,4.76125,6.434375,5.851875,4.7875,4.318125,5.83375,5.936875,6.33375,6.304375,5.616875,3.591875,4.940625,4.070625,5.159375,5.74625,4.1625,4.205625,4.18
2024-03-28,,5.49625,4.138438,4.515625,5.89125,5.223125,4.833125,4.766875,4.815,5.270312,5.1125,5.099375,5.3325,5.631875,4.938125,5.23125,5.983125,5.916875,5.59875,4.7775,5.504375,5.360625,5.341875,5.735,4.670625,5.59625,5.56,5.423125,4.34625,4.840625,6.553125,5.96375,4.8475,4.363125,5.89125,6.0175,6.484375,6.395,5.705,3.63,5.076875,4.181875,5.230625,5.81125,4.236875,4.260625,4.283125
2024-03-29,,5.6675,4.211875,4.569375,5.99,5.303125,4.959687,4.91125,4.861875,5.349375,5.19,5.134375,5.465625,5.7875,5.0225,5.3,6.096875,5.905625,5.741875,4.85625,5.57875,5.456875,5.475625,5.7775,4.746875,5.713125,5.720625,5.554375,4.478125,4.910625,6.65,6.071875,4.93125,4.4,5.89875,6.13375,6.493125,6.5125,5.793125,3.696875,5.12875,4.22625,5.358125,5.85625,4.366875,4.315,4.364375
2024-03-30,,5.719687,4.366563,4.623125,6.155937,5.383125,5.08625,4.919688,4.90875,5.412188,5.204375,5.15375,5.51875,5.864375,5.13125,5.383125,6.15125,5.95375,5.833125,4.93,5.59625,5.55125,5.499375,5.875625,4.773125,5.81125,5.831875,5.664375,4.584375,5.0225,6.693125,6.21375,5.076875,4.4875,5.99625,6.25,6.619375,6.614375,5.895625,3.8175,5.203125,4.343125,5.451875,5.915,4.455625,4.458125,4.438125
2024-03-31,,5.771875,4.52125,4.750312,6.321875,5.4675,5.144688,4.928125,4.955625,5.475,5.25375,5.188125,5.6775,5.888125,5.306875,5.425625,6.18875,6.048125,5.90375,5.044375,5.680625,5.656875,5.59,5.91625,4.79625,5.88,5.98125,5.73,4.701875,5.1225,6.82375,6.306875,5.231875,4.56625,6.07375,6.338125,6.785,6.718125,6.0425,3.9125,5.2275,4.43875,5.54,5.998125,4.54875,4.615,4.613125
2024-04-01,,5.875625,4.529688,4.8775,6.467812,5.551875,5.203125,5.0975,,5.6025,5.379375,5.228125,5.8325,5.928125,5.4075,5.558125,6.24,6.14875,6.000625,5.2,5.74625,5.754375,5.685,5.93625,4.975625,5.921875,6.174375,5.8325,4.78125,5.181875,6.945,6.3725,5.37625,4.718125,6.131875,6.39875,6.89375,6.818125,6.121875,3.995625,5.298125,4.544375,5.580625,6.10625,4.719375,4.7125,4.83625
2024-04-02,,5.979375,4.538125,4.892812,6.61375,5.670938,5.329375,5.266875,,5.73,5.423125,5.3125,5.9475,6.070625,5.573125,5.66,6.31,6.280625,6.059375,5.294375,5.693125,5.8325,5.774375,5.956875,5.03625,6.02125,6.315,5.925,4.92125,5.281875,7.06,6.52625,5.473125,4.793125,6.210625,6.50625,7.01875,6.885625,6.169375,4.019375,5.3675,4.65,5.698125,6.20625,4.88375,4.7575,5.044375
2024-04-03,,6.059062,4.604062,4.908125,6.68875,5.79,5.455625,5.344375,,5.795,5.405,5.4175,6.053125,6.2075,5.709375,5.8225,6.394375,6.33875,6.16125,5.385,5.726875,5.9125,5.855625,6.0325,5.115,6.17125,6.408125,6.016875,5.03,5.31625,7.255625,6.61875,5.57125,4.85,6.35375,6.59875,7.1325,6.9725,6.273125,4.26,5.3625,4.690625,5.798125,6.365,4.885,4.863125,5.199375
2024-04-04,,6.13875,4.67,5.055625,6.76375,5.874688,5.523438,5.421875,,5.86,5.476875,5.49875,6.1675,6.26125,5.8625,5.8725,6.458125,6.418125,6.250625,5.456875,5.81125,6.05625,5.96875,6.13125,5.18875,6.3125,6.45875,6.11125,5.138125,5.35875,7.3225,6.701875,5.733125,4.98125,6.446875,6.69875,7.25625,7.11,6.36125,4.440625,5.39375,4.7825,5.873125,6.3975,4.97125,4.9425,5.31625
2024-04-05,,6.31375,4.765938,5.203125,6.849688,5.959375,5.59125,5.582812,,5.93375,5.549375,5.5975,6.27875,6.33625,6.044375,5.928125,6.4925,6.555625,6.34375,5.580625,5.854375,6.17375,6.031875,6.205,5.293125,6.38875,6.4975,6.2275,5.171875,5.454375,7.414375,6.8,5.845,5.106875,6.50375,6.835625,7.435,7.215,6.435,4.56125,5.48125,4.93875,5.964375,6.4225,5.0325,5.0675,5.39875
2024-04-06,,6.48875,4.861875,5.292188,6.935625,6.0475,5.70375,5.74375,,6.0075,5.653125,5.635,6.384375,6.515,6.215,6.0325,6.578125,6.685,6.43125,5.715,5.9325,6.275625,6.089375,6.29625,5.430625,6.480625,6.605,6.375,5.241875,5.618125,7.5525,6.98625,5.94,5.329375,6.55625,6.960625,7.5425,7.33625,6.515,4.640625,5.584375,5.090625,5.993125,6.46875,5.185,5.144375,5.45875
2024-04-07,,6.632812,4.94125,5.38125,6.9925,6.135625,5.81625,5.896875,,6.138125,5.750625,5.71125,6.446875,6.593125,6.216875,6.098125,6.663125,6.75875,6.5325,5.84125,6.073125,6.36875,6.31375,6.410625,5.556875,6.60875,6.721875,6.4375,5.3,5.7325,7.6375,7.065,6.065625,5.4675,6.625,7.086875,7.660625,7.524375,6.58375,4.749375,5.693125,5.196875,6.09375,6.595,5.261875,5.218125,5.563125
2024-04-08,,6.776875,5.020625,5.445937,7.049375,6.235312,5.933125,6.05,,6.26875,5.83,5.769375,6.528125,6.7375,6.3125,6.158125,6.76,6.870625,6.619375,5.895,6.14,6.444375,6.501875,6.520625,5.664375,6.735,6.7925,6.52375,5.415625,5.85625,7.745625,7.214375,6.100625,5.505625,6.675,7.148125,7.81625,7.71625,6.709375,4.8875,5.774375,5.26625,6.1825,6.664375,5.3725,5.215625,5.655625
2024-04-09,,6.971875,5.106797,5.510625,7.182812,6.335,6.05,6.1125,,6.399375,5.856875,5.821875,6.585,6.855,6.409375,6.285,6.835625,6.944375,6.70125,6.01125,6.24875,6.53,6.62125,6.67875,5.751875,6.8575,6.92125,6.614375,5.550625,6.0225,7.8575,7.3175,6.235,5.705625,6.70875,7.249375,7.935625,7.863125,6.804375,4.98375,5.896875,5.3475,6.3125,6.72375,5.5275,5.305,5.78375
2024-04-10,,7.166875,5.192969,5.583438,7.31625,6.410312,6.170938,6.175,,6.53,6.005,5.884375,6.695,6.904375,6.5275,6.396875,6.918125,7.003125,6.84875,6.0425,6.374375,6.616875,6.789375,6.775625,5.893125,6.98125,7.015,6.731875,5.684375,6.15625,8.025,7.448125,6.29125,5.924375,6.8025,7.390625,8.048125,7.9375,6.841875,5.06,5.949375,5.441875,6.38375,6.826875,5.67,5.4375,5.896875
2024-04-11,,7.315312,5.279141,5.65625,7.427188,6.485625,6.291875,6.290938,,6.672812,6.113125,5.965625,6.82875,6.958125,6.65,6.490625,7.016875,7.0975,6.97375,6.24125,6.489375,6.726875,6.910625,6.765625,5.9825,7.040625,7.1375,6.84625,5.785625,6.255,8.1125,7.65625,6.419375,5.9825,6.9475,7.48125,8.165625,8.07125,6.96875,5.16875,6.0025,5.554375,6.44375,6.98125,5.83375,5.438125,6.021875
2024-04-12,,7.46375,5.365312,5.790625,7.538125,6.609688,6.365625,6.406875,,6.815625,6.158125,6.070625,6.900625,7.059375,6.783125,6.590625,7.13875,7.208125,7.1075,6.34625,6.6125,6.8325,7.03,6.844375,6.14625,7.1175,7.270625,6.938125,5.863125,6.32625,8.1525,7.794375,6.498125,6.07,7.153125,7.56875,8.29125,8.13375,7.156875,5.2725,6.025,5.70875,6.495625,7.129375,5.9675,5.53875,6.15125
2024-04-13,,7.56875,5.451484,5.925,7.686875,6.73375,6.439375,6.485312,,6.925,6.295625,6.196875,7.0025,7.200625,6.89125,6.7475,7.32125,7.248125,7.236875,6.47625,6.75875,6.9125,7.14125,7.00125,6.31875,7.17375,7.3125,7.0975,5.985,6.40375,8.27375,7.883125,6.59,6.171875,7.321875,7.69625,8.395,8.236875,7.25125,5.4025,6.07125,5.838125,6.586875,7.2475,6.091875,5.678125,6.2825
2024-04-14,,7.67375,5.537656,6.002188,7.835625,6.772812,6.553125,6.56375,,7.034375,6.456875,6.26875,7.078125,7.27125,7.049375,6.83875,7.38375,7.351875,7.29375,6.639375,6.898125,6.97625,7.27,7.116875,6.47125,7.27625,7.3925,7.201875,6.050625,6.479375,8.430625,8.01125,6.671875,6.28875,7.4275,7.75375,8.5325,8.351875,7.345,5.5475,6.169375,5.901875,6.678125,7.35875,6.204375,5.76875,6.4475
2024-04-15,,7.8275,5.623828,6.079375,7.955312,6.811875,6.666875,6.695,,7.15125,6.613125,6.366875,7.175,7.295,7.083125,6.908125,7.365625,7.448125,7.373125,6.760625,7.06375,7.135,7.375,7.23625,6.571875,7.3225,7.538125,7.268125,6.139375,6.57125,8.553125,8.106875,6.7975,6.32375,7.55375,7.808125,8.659375,8.52,7.5325,5.65875,6.278125,5.99375,6.7625,7.40125,6.3225,5.800625,6.518125
2024-04-16,,7.98125,5.71,6.179062,8.075,6.93625,6.789062,6.82625,,7.268125,6.755625,6.50875,7.29,7.365,7.15625,7.0075,7.453125,7.5325,7.515625,6.86,7.16625,7.264375,7.559375,7.37,6.710625,7.3825,7.7125,7.330625,6.2525,6.681875,8.674375,8.225,6.99375,6.473125,7.650625,7.878125,8.845,8.734375,7.666875,5.739375,6.391875,6.121875,6.83375,7.53125,6.368125,5.881875,6.646875
2024-04-17,,8.04375,5.8325,6.27875,8.22375,7.060625,6.91125,6.94375,,7.33875,6.88125,6.64,7.4,7.4975,7.28,7.04875,7.631875,7.65875,7.626875,6.92625,7.269375,7.409375,7.665625,7.4825,6.83875,7.4675,7.785,7.36,6.435625,6.790625,8.78375,8.323125,7.14625,6.695625,7.758125,7.970625,9.00625,8.893125,7.73625,5.8275,6.46375,6.20125,6.93,7.65375,6.518125,5.98875,6.749375
2024-04-18,,8.10625,5.955,6.375937,8.3725,7.115937,7.042812,7.06125,,7.409375,6.964375,6.753125,7.50375,7.635,7.400625,7.1075,7.76125,7.724375,7.83,7.061875,7.3825,7.44,7.82875,7.588125,6.991875,7.6375,7.834375,7.4375,6.5375,6.969375,8.9175,8.4025,7.28625,6.865,7.871875,8.091875,9.11875,9.044375,7.785625,5.964375,6.53,6.268125,7.015625,7.715,6.649375,5.99875,6.893125
2024-04-19,,8.249375,6.051875,6.473125,8.454688,7.17125,7.174375,7.192187,,7.536562,7.04625,6.923125,7.58625,7.66,7.4575,7.160625,7.871875,7.8325,7.994375,7.163125,7.489375,7.459375,7.96375,7.6675,7.09125,7.776875,7.89375,7.635,6.60875,7.103125,9.08,8.495,7.395,7.0075,7.956875,8.164375,9.1775,9.149375,7.885,6.12,6.5575,6.374375,7.118125,7.82625,6.7225,6.05,7.026875
2024-04-20,,8.3925,6.14875,6.567812,8.536875,7.25875,7.260625,7.323125,,7.66375,7.1475,7.098125,7.6875,7.693125,7.513125,7.22125,7.92625,7.929375,8.12625,7.240625,7.608125,7.530625,8.106875,7.783125,7.253125,7.930625,7.990625,7.774375,6.713125,7.1975,9.16875,8.628125,7.528125,7.0275,8.06,8.22125,9.294375,9.330625,8.006875,6.28,6.634375,6.451875,7.23875,7.905625,6.80625,6.130625,7.104375
2024-04-21,,8.552812,6.369062,6.6625,8.631563,7.34625,7.346875,7.44625,,7.702187,7.193125,7.205,7.73875,7.766875,7.601875,7.326875,7.97625,8.06375,8.185625,7.33625,7.7775,7.63875,8.225625,7.8775,7.35375,8.11,8.095625,7.8775,6.84125,7.348125,9.235,8.738125,7.6325,7.07375,8.13625,8.298125,9.35,9.4125,8.14375,6.440625,6.715625,6.470625,7.325,7.9975,6.943125,6.294375,7.180625
2024-04-22,,8.713125,6.589375,6.845,8.72625,7.450938,7.531562,7.569375,,7.740625,7.276875,7.32375,7.7925,7.85875,7.716875,7.43625,8.07125,8.17625,8.306875,7.466875,7.99125,7.7125,8.3275,7.9575,7.496875,8.26375,8.2025,7.95625,6.929375,7.421875,9.309375,8.833125,7.73375,7.10625,8.27875,8.39625,9.363125,9.47625,8.19875,6.56625,6.785625,6.551875,7.5,8.08625,7.089375,6.413125,7.265
2024-04-23,,8.85375,6.593125,7.0275,8.804062,7.555625,7.71625,7.639062,,7.814688,7.344375,7.411875,8.048125,7.954375,7.828125,7.62875,8.16125,8.274375,8.404375,7.569375,8.135625,7.82125,8.360625,8.074375,7.66,8.3525,8.234375,8.06625,7.044375,7.52875,9.400625,8.99875,7.889375,7.19875,8.426875,8.52125,9.42125,9.65625,8.3125,6.688125,6.89875,6.695,7.653125,8.159375,7.239375,6.475,7.37125
2024-04-24,,8.994375,6.596875,7.113125,8.881875,7.652812,7.8175,7.70875,,7.88875,7.415,7.484375,8.185,8.16875,7.985,7.800625,8.27375,8.321875,8.57875,7.628125,8.199375,7.890625,8.47625,8.175,7.744375,8.4725,8.36,8.138125,7.133125,7.6725,9.454375,9.145625,8.06375,7.401875,8.550625,8.67125,9.559375,9.789375,8.51375,6.826875,6.97375,6.82875,7.79875,8.236875,7.375,6.600625,7.493125
2024-04-25,,9.097187,6.674687,7.19875,8.996562,7.75,7.91875,7.747812,,7.953125,7.526875,7.640625,8.32375,8.25125,8.108125,7.919375,8.375625,8.475,8.685625,7.79,8.229375,8.028125,8.61875,8.3025,7.758125,8.591875,8.543125,8.2175,7.230625,7.79,9.46625,9.25625,8.263125,7.56375,8.6775,8.805625,9.630625,9.9325,8.626875,6.8825,7.03125,6.893125,7.91375,8.351875,7.4675,6.655625,7.66875
2024-04-26,,9.2,6.7525,7.371562,9.11125,7.846875,8.00875,7.786875,,8.0175,7.61875,7.728125,8.44125,8.370625,8.17375,8.044375,8.519375,8.5675,8.81875,7.945,8.359375,8.17,8.7525,8.411875,7.9275,8.6675,8.660625,8.314375,7.321875,7.9025,9.519375,9.311875,8.368125,7.70875,8.7975,8.88375,9.745625,10.04375,8.71625,7.019375,7.08125,6.99,8.096875,8.485,7.6625,6.804375,7.803125
2024-04-27,,9.287812,6.926562,7.544375,9.215312,7.94375,8.09875,7.974062,,8.08,7.75,7.8825,8.489375,8.4775,8.31125,8.164375,8.59125,8.71,8.985625,8.058125,8.531875,8.273125,8.903125,8.47375,8.123125,8.8025,8.7825,8.4175,7.41625,7.98375,9.609375,9.35375,8.449375,7.816875,8.914375,9.005625,9.871875,10.16125,8.745625,7.13625,7.194375,7.039375,8.214375,8.64,7.698125,6.96875,7.91
2024-04-28,,9.375625,7.100625,7.645312,9.319375,8.099688,8.184687,8.16125,,8.1425,7.89625,8.049375,8.5225,8.58125,8.47375,8.35625,8.70375,8.678125,9.088125,8.18125,8.631875,8.435625,8.978125,8.611875,8.30375,8.89125,8.9475,8.5425,7.505,8.095625,9.64125,9.484375,8.599375,7.93,9.009375,9.14625,9.8925,10.281875,8.720625,7.226875,7.31125,7.1025,8.26875,8.823125,7.823125,7.001875,8.024375
2024-04-29,,9.421562,7.209062,7.74625,9.423437,8.255625,8.270625,8.292187,,8.24625,8.02375,8.139375,8.610625,8.675,8.58625,8.45875,8.773125,8.7475,9.21125,8.301875,8.75375,8.579375,9.085625,8.76375,8.463125,9.029375,9.036875,8.673125,7.664375,8.1775,9.6925,9.531875,8.755625,8.1,9.09125,9.2775,9.968125,10.351875,8.8525,7.305,7.4125,7.22625,8.376875,8.9025,7.931875,7.091875,8.105625
