day_month,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
2024-01-01,,14.888437,14.366875,14.3725,14.559062,14.338125,14.039688,14.054062,14.11875,14.236875,,14.2575,14.10375,13.503125,14.0125,14.114375,13.959375,14.145,13.64,13.671875,13.920625,13.83,13.45125,13.44625,13.556875,13.68,13.529375,13.11,13.21125,13.19875,13.109375,13.155625,13.169375,12.955625,13.4475,12.996875,13.058125,13.07375,12.90375,12.679375,12.591875,13.009375,13.034375,12.728125,13.345625,12.801875,13.30125,12.54
2024-01-02,,14.9375,14.386562,14.423125,14.64875,14.403437,14.1075,14.19875,14.240938,14.316875,,14.27875,14.08125,13.623125,14.0825,14.195,13.973125,14.188125,13.7075,13.786875,14.00125,13.83875,13.51625,13.400625,13.5475,13.7425,13.54375,13.1325,13.255,13.2525,13.1625,13.19375,13.155,12.974375,13.415,13.065,13.07875,13.085,12.880625,12.81125,12.705625,13.10875,13.09875,12.789375,13.38,12.841875,13.358125,12.523125
2024-01-03,,14.994375,14.40625,14.47375,14.727188,14.46875,14.154688,14.259062,14.363125,,,14.345625,14.13125,13.664375,14.1475,14.160625,13.991875,14.25,13.684375,13.866875,14.0475,13.80875,13.60125,13.37875,13.54375,13.8325,13.593125,13.16875,13.361875,13.2825,13.230625,13.255625,13.21875,13.00875,13.384375,13.08625,13.096875,13.081875,12.90625,12.909375,12.7725,13.183125,13.163125,12.864375,13.414375,12.899375,13.449375,
2024-01-04,,15.05125,14.449766,14.5875,14.805625,14.54625,14.201875,14.319375,14.329375,,,14.314375,14.219375,13.6875,14.1575,14.10625,14.060625,14.2925,13.694375,13.9725,14.090625,13.835,13.640625,13.460625,13.58,13.9075,13.64875,13.275,13.35125,13.350625,13.288125,13.29625,13.249375,13.18,13.351875,13.100625,13.095,13.12375,12.906875,13.015,12.814375,13.246875,13.215,12.945,13.469375,12.984375,13.565312,
2024-01-05,,15.062812,14.493281,14.70125,14.86125,14.62375,14.244062,14.399687,14.295625,,,14.2425,14.2425,13.718125,14.239375,14.1075,14.120625,14.32,13.669375,14.140625,14.11375,13.875,13.72125,13.59,13.640625,14.035625,13.628125,13.32375,13.40625,13.38125,13.375,13.364375,13.31625,13.194375,13.41875,13.226875,13.149375,13.205,13.05875,12.96375,12.79625,13.28,13.20375,13.023125,13.55125,13.03,13.68125,
2024-01-06,,15.074375,14.536797,14.75875,14.916875,14.63625,14.28625,14.48,14.3225,,,14.26375,14.329375,13.789375,14.246875,14.16625,14.1325,14.294375,13.7,14.18125,14.131875,14.005625,13.689375,13.678125,13.749375,14.078125,13.61625,13.323125,13.348125,13.394375,13.42,13.476875,13.411875,13.1225,13.515625,13.275,13.250625,13.189375,13.195625,12.914375,12.806875,13.2775,13.238125,13.09125,13.59125,13.120625,13.788125,
2024-01-07,,15.052187,14.580312,14.81625,14.983125,14.64875,14.310312,14.499062,14.349375,,,14.3975,14.429375,13.800625,14.323125,14.28125,14.17875,14.2875,13.786875,14.2075,14.208125,14.1675,13.67625,13.76125,13.84625,14.13,13.628125,13.334375,13.3175,13.381875,13.475625,13.61375,13.454375,13.166875,13.601875,13.32625,13.303125,13.154375,13.208125,12.898125,12.761875,13.25125,13.285625,13.1675,13.628125,13.181875,13.791875,
2024-01-08,,15.03,14.623828,14.704375,15.049375,14.640938,14.334375,14.518125,14.393438,,,14.546875,14.470625,13.8175,14.43125,14.30125,14.221875,14.294375,13.79875,14.203125,14.405,14.145625,13.673125,13.905625,13.90375,14.07875,13.6625,13.3325,13.3425,13.330625,13.509375,13.65875,13.45875,13.176875,13.71875,13.370625,13.23375,13.148125,13.30625,12.94125,12.824375,13.343125,13.260625,13.1625,13.645625,13.254375,13.7375,
2024-01-09,,15.121562,14.667344,14.5925,15.025938,14.633125,14.356562,14.5375,14.4375,,,14.639375,14.514375,13.943125,14.45,14.325625,14.314375,14.298125,13.789375,14.130625,14.361875,14.134375,13.826875,14.02,13.919375,14.064375,13.72375,13.390625,13.435625,13.285,13.535,13.755,13.478125,13.18375,13.78875,13.430625,13.331875,13.21875,13.37,12.95,12.93,13.42875,13.22875,13.221875,13.68125,13.240625,13.79375,
2024-01-10,,15.213125,14.710859,14.680938,15.0025,14.684375,14.37875,14.556875,14.579375,,,14.626875,14.55625,14.034375,14.480625,14.33,14.39,14.258125,13.831875,14.105,14.3775,14.205625,13.994375,14.05125,13.935625,14.111875,13.829375,13.444375,13.4425,13.239375,13.58,13.7525,13.56375,13.224375,13.863125,13.605625,13.45125,13.193125,13.455,12.9425,12.893125,13.4,13.255625,13.2925,13.673125,13.263125,13.805,
2024-01-11,,15.28,14.754375,14.769375,15.015312,14.735625,14.359375,14.525,14.72125,,,14.77125,14.58375,14.1175,14.421875,14.384375,14.39,14.3825,13.84375,14.1775,14.426875,14.234375,13.9625,13.99625,13.96375,14.169375,13.8775,13.46625,13.436875,13.315,13.615,13.793125,13.614375,13.271875,13.895,13.62375,13.55125,13.288125,13.49875,12.958125,13.01125,13.329375,13.30125,13.345,13.694375,13.32125,13.821875,
2024-01-12,,15.346875,14.804062,14.7525,15.028125,14.745,14.34,14.493125,14.774062,,,14.859375,14.64875,14.29125,14.44,14.511875,14.510625,14.52125,13.904375,14.26,14.4925,14.328125,13.93,14.008125,14.028125,14.20125,13.92625,13.463125,13.490625,13.37875,13.67,13.86375,13.649375,13.35375,13.911875,13.69625,13.58625,13.454375,13.471875,12.945625,13.096875,13.351875,13.345,13.489375,13.746875,13.358125,13.86875,
2024-01-13,,15.387812,14.85375,14.735625,15.08125,14.754375,14.37625,14.513437,14.826875,,14.843125,14.861875,14.6225,14.37125,14.475,14.6175,14.548125,14.57875,13.986875,14.249375,14.55375,14.379375,13.945625,13.984375,14.08125,14.28,14.0025,13.5025,13.48875,13.42125,13.721875,13.974375,13.714375,13.428125,13.8925,13.7175,13.521875,13.559375,13.525625,12.9725,13.161875,13.399375,13.418125,13.585,13.7075,13.365,13.919375,
2024-01-14,,15.42875,14.889062,14.809375,15.134375,14.886875,14.4125,14.53375,14.889688,,14.878125,14.875938,14.605,14.378125,14.5475,14.78125,14.610625,14.548125,13.9425,14.23,14.605,14.413125,13.995625,14.02875,14.12,14.32625,13.976875,13.554375,13.461875,13.51875,13.765625,14.061875,13.750625,13.463125,13.86125,13.754375,13.655625,13.595,13.545,12.9625,13.14625,13.53375,13.52875,13.650625,13.788125,13.358125,13.905,
2024-01-15,,15.466562,14.924375,14.883125,15.180937,15.019375,14.383125,14.629688,14.9525,,14.945625,14.89,14.5575,14.39,14.44,14.939375,14.6,14.44875,13.981875,14.235,14.625,14.476875,14.096875,14.0875,14.235625,14.3625,13.966875,13.5775,13.499375,13.57625,13.78875,14.17625,13.78625,13.510625,13.771875,13.829375,13.728125,13.709375,13.6025,13.03125,13.16875,13.576875,13.64375,13.708125,13.884375,13.45625,13.93875,
2024-01-16,,15.504375,14.942188,15.047188,15.2275,15.04125,14.35375,14.725625,15.003437,14.823125,14.99875,14.92125,14.62625,14.380625,14.43375,14.995,14.624375,14.484375,14.040625,14.264375,14.67125,14.42375,14.19375,14.213125,14.27625,14.46,14.026875,13.666875,13.35875,13.674375,13.829375,14.175625,13.755625,13.499375,13.7425,13.870625,13.85875,13.754375,13.60125,13.17,13.205,13.604375,13.7275,13.76625,13.8375,13.54375,13.9525,
2024-01-17,,15.50625,14.96,15.21125,15.171562,15.063125,14.353437,14.770937,15.054375,14.883438,15.041875,14.991875,14.68625,14.416875,14.61125,15.025,14.691875,14.605,14.145,14.365,14.720625,14.360625,14.25,14.266875,14.32875,14.57125,14.023125,13.7075,13.27875,13.706875,13.92375,14.193125,13.790625,13.486875,13.76625,13.8875,13.853125,13.7775,13.589375,13.236875,13.271875,13.689375,13.76125,13.77625,13.88875,13.595,13.935,
2024-01-18,,15.508125,15.044375,15.193125,15.115625,15.116875,14.353125,14.81625,15.110937,14.94375,15.046875,15.09125,14.81125,14.461875,14.71,15.083125,14.780625,14.6175,14.195,14.4375,14.75875,14.375625,14.27375,14.315625,14.37375,14.6325,14.09,13.661875,13.284375,13.814375,13.9475,14.3025,13.904375,13.525625,13.8,13.8725,13.89125,13.84125,13.595625,13.30875,13.28625,13.743125,13.8125,13.734375,13.94,13.546875,13.89125,
2024-01-19,,15.596875,15.12875,15.175,15.165312,15.170625,14.450312,14.878125,15.1675,14.995938,15.085,15.110625,14.900625,14.480625,14.75625,15.161875,14.81875,14.67625,14.281875,14.55625,14.79,14.438125,14.338125,14.425625,14.4625,14.72125,14.09875,13.67125,13.258125,13.9225,13.943125,14.340625,13.921875,13.546875,13.77875,13.92625,13.978125,13.874375,13.63125,13.470625,13.28875,13.774375,13.893125,13.725625,13.925,13.559375,13.961875,
2024-01-20,,15.685625,15.179062,15.207188,15.215,15.267187,14.5475,14.94,15.194687,15.048125,15.07,15.1525,14.880625,14.483125,14.80875,15.185625,14.841875,14.694375,14.22,14.6025,14.8225,14.383125,14.373125,14.534375,14.58375,14.72375,14.135,13.68125,13.25875,13.95875,13.989375,14.26125,13.925625,13.5875,13.88125,13.958125,13.95125,13.8575,13.660625,13.565625,13.24375,13.8675,13.92875,13.73375,13.994375,13.575625,14.05375,
2024-01-21,,15.737188,15.229375,15.239375,15.290625,15.36375,14.611562,14.940625,15.221875,15.182812,15.06,15.203125,14.925,14.615625,14.880625,15.186875,14.84875,14.73875,14.2875,14.62375,14.834375,14.373125,14.43,14.565625,14.6675,14.59375,14.17,13.661875,13.3525,14.000625,14.13625,14.28125,13.894375,13.583125,13.966875,13.958125,14.0125,13.901875,13.6975,13.6075,13.2575,13.908125,13.959375,13.7975,14.1025,13.59125,14.114375,
2024-01-22,,15.78875,15.29875,15.26,15.36625,15.429375,14.675625,14.94125,15.2325,15.3175,15.06125,15.1625,14.983125,14.55375,14.93,15.283125,14.91875,14.7425,14.416875,14.656875,14.77,14.47625,14.438125,14.5475,14.623125,14.4725,14.213125,13.705,13.460625,14.07375,14.265,14.314375,13.905625,13.585625,14.0275,13.99375,14.09125,13.983125,13.71875,13.670625,13.30375,13.893125,14.030625,13.88625,14.24,13.60625,14.183125,
2024-01-23,,15.806562,15.368125,15.280625,15.446875,15.495,14.733438,14.996562,15.243125,15.368437,14.99,15.288125,14.9825,14.6475,14.943125,15.319375,14.950625,14.756875,14.41625,14.631875,14.88,14.573125,14.55125,14.58125,14.601875,14.476875,14.230625,13.840625,13.44375,14.173125,14.404375,14.23375,13.940625,13.628125,14.049375,14.013125,14.08,13.965,13.72875,13.75,13.3575,13.965625,14.083125,13.93875,14.234375,13.655625,14.218125,
2024-01-24,,15.824375,15.324375,15.321875,15.5275,15.46875,14.79125,15.051875,15.282188,15.419375,15.0025,15.35875,14.949375,14.680625,14.925625,15.363125,15.016875,14.730625,14.37125,14.604375,15.04375,14.579375,14.68375,14.60375,14.61875,14.516875,14.143125,13.83875,13.4525,14.27,14.438125,14.1925,14.00125,13.69875,14.035,14.105625,14.1625,13.9725,13.803125,13.78125,13.354375,13.986875,14.010625,13.9425,14.12,13.699375,14.21875,
2024-01-25,,15.78625,15.280625,15.363125,15.545938,15.4425,14.818125,15.127187,15.32125,15.448437,15.064375,15.3375,14.956875,14.708125,14.92125,15.48,15.08125,14.736875,14.34875,14.67875,15.170625,14.55625,14.778125,14.635625,14.655625,14.523125,14.189375,13.840625,13.535,14.149375,14.48125,14.2475,14.01125,13.735625,14.06625,14.195625,14.210625,13.9425,13.799375,13.73625,13.3375,13.953125,14.0725,13.91375,14.13875,13.639375,14.158125,
2024-01-26,,15.748125,15.270937,15.390625,15.564375,15.460312,14.845,15.2025,15.2925,15.4775,15.283125,15.36875,15.03875,14.698125,15.04125,15.506875,15.13125,14.700625,14.32375,14.640625,15.109375,14.57,14.79625,14.68,14.73125,14.57625,14.28375,13.816875,13.684375,14.179375,14.4825,14.29,13.981875,13.881875,14.076875,14.191875,14.196875,13.909375,13.8475,13.73625,13.34625,14.016875,14.1125,13.94,14.175625,13.65875,14.161875,
2024-01-27,,15.74625,15.26125,15.418125,15.689688,15.478125,14.848438,15.196562,15.26375,15.554688,15.13875,15.396875,15.060625,14.73625,15.108125,15.585,15.224375,14.70875,14.555,14.586875,15.170625,14.65375,14.830625,14.6825,14.83125,14.75125,14.348125,13.9225,13.703125,14.230625,14.544375,14.34,13.903125,13.97375,14.08375,14.184375,14.208125,13.956875,13.8625,13.729375,13.4525,14.089375,14.14,13.998125,14.208125,13.713125,14.156875,
2024-01-28,,15.744375,15.315312,15.510625,15.815,15.59125,14.851875,15.190625,15.225,15.631875,15.221875,15.298125,15.089375,14.74125,15.100625,15.565625,15.349375,14.840625,14.486875,14.676875,15.336875,14.73375,14.860625,14.73375,14.874375,14.730625,14.33875,14.0075,13.75375,14.2375,14.594375,14.386875,14,14.04,14.083125,14.22125,14.164375,13.959375,13.845,13.763125,13.538125,14.031875,14.185625,14.006875,14.251875,13.7,14.105625,
2024-01-29,,15.80375,15.369375,15.603125,15.842812,15.704375,14.90625,15.149375,15.18625,15.67,15.255,15.288125,15.145,14.77,15.175,15.503125,15.381875,14.911875,14.475,14.745,15.428125,14.825,14.910625,14.81375,14.88125,14.681875,14.25125,14.068125,13.738125,14.265625,14.56875,14.449375,14.106875,14.036875,14.110625,14.264375,14.208125,14.04875,13.94375,13.8175,13.545625,14.034375,14.25,14.03625,14.3875,13.65125,14.0875,
2024-01-30,,15.863125,15.398125,15.64625,15.870625,15.755312,14.960625,15.108125,15.189062,15.708125,15.33,15.25875,15.215,14.790625,15.229375,15.4325,15.30875,14.88,14.623125,14.835,15.503125,14.834375,14.94875,14.894375,14.94125,14.74875,14.2675,13.999375,13.81,14.28,14.574375,14.516875,14.1875,14.080625,14.124375,14.33625,14.269375,14.125,13.964375,13.818125,13.678125,14.054375,14.285,14.053125,14.425625,13.66,14.1725,
2024-01-31,,15.831562,15.426875,15.689375,15.903437,15.80625,15.010312,15.162812,15.191875,15.73,15.396875,15.28875,15.265625,14.841875,15.29125,15.4075,15.338125,14.911875,14.6125,14.9225,15.51,14.819375,14.950625,14.91375,15.024375,14.866875,14.29875,14.01625,13.935,14.25875,14.48125,14.5725,14.185625,14.081875,14.10875,14.339375,14.279375,14.138125,13.960625,13.895625,13.70625,13.9675,14.32125,14.15125,14.40375,13.74625,14.17625,
2024-02-01,,15.8,15.483438,15.685,15.93625,15.811875,15.06,15.2175,15.254375,15.751875,15.446875,15.368125,15.299375,14.849375,15.37625,15.385,15.4,14.914375,14.601875,15.01,15.58625,14.934375,14.895625,14.915,15.1275,14.92875,14.298125,14.05875,14.045,14.318125,14.543125,14.564375,14.209375,14.19,14.10875,14.303125,14.28875,14.135,13.970625,13.92125,13.793125,13.9575,14.36375,14.170625,14.3975,13.838125,14.19875,
2024-02-02,,15.7325,15.54,15.680625,15.910938,15.8175,15.08,15.255312,15.316875,15.81375,15.379375,15.326875,15.293125,14.74375,15.299375,15.395,15.393125,14.970625,14.6325,15.099375,15.643125,14.953125,14.90875,14.86,15.12875,14.8975,14.381875,14.098125,14.106875,14.403125,14.66125,14.52375,14.211875,14.240625,14.16,14.311875,14.34875,14.165625,13.96,13.95375,13.85125,14.02375,14.364375,14.224375,14.446875,13.891875,14.24875,
2024-02-03,,15.665,15.6725,15.686562,15.885625,15.8325,15.1,15.293125,15.372187,15.875625,15.298125,15.32875,15.27,14.780625,15.2825,15.461875,15.46125,15.01625,14.71375,15.168125,15.653125,14.946875,14.958125,14.781875,15.130625,14.840625,14.445625,14.04875,14.141875,14.3075,14.68,14.58,14.2875,14.246875,14.155,14.40375,14.30875,14.228125,13.99,13.974375,13.86625,14.054375,14.3425,14.318125,14.464375,13.943125,14.25,
2024-02-04,,15.681562,15.805,15.6925,15.902812,15.8475,15.093438,15.341875,15.4275,15.827188,15.35625,15.33125,15.276875,14.770625,15.225,15.3775,15.418125,15.1525,14.795625,15.21625,15.624375,14.88375,15.078125,14.785,15.166875,14.860625,14.495625,14.033125,14.173125,14.270625,14.796875,14.55625,14.32625,14.278125,14.133125,14.39625,14.34125,14.260625,14.05125,13.95875,13.88875,14.005,14.4475,14.325,14.47875,13.96625,14.29125,
2024-02-05,,15.698125,15.8375,15.684062,15.92,15.87125,15.086875,15.390625,15.426562,15.77875,15.38125,15.37875,15.29,14.773125,15.274375,15.424375,15.4,15.178125,14.844375,15.30125,15.6275,14.965,15.121875,14.899375,15.13375,14.8625,14.5175,14.01375,14.171875,14.220625,14.875,14.61375,14.349375,14.281875,14.12625,14.355625,14.33375,14.23625,14.10125,13.944375,13.8775,14.043125,14.508125,14.368125,14.473125,14.0275,14.29125,
2024-02-06,,15.724687,15.87,15.675625,15.904688,15.895,15.021562,15.46,15.425625,15.855938,15.341875,15.455,15.260625,14.830625,15.31625,15.54125,15.415,15.129375,14.951875,15.41875,15.624375,15.07,15.125,14.915,15.13625,14.8425,14.559375,14.065,14.18625,14.319375,14.891875,14.7375,14.324375,14.278125,14.2075,14.44375,14.29125,14.220625,14.190625,13.984375,13.785,14.10125,14.53625,14.35125,14.425,14.10875,14.32125,
2024-02-07,,15.75125,15.885312,15.611875,15.889375,15.909375,14.95625,15.529375,15.575,15.933125,15.300625,15.521875,15.254375,14.940625,15.286875,15.658125,15.409375,15.20375,15.0525,15.361875,15.541875,15.103125,15.150625,14.898125,15.16625,14.916875,14.635625,14.164375,14.18875,14.388125,14.891875,14.84375,14.30875,14.24875,14.3625,14.53625,14.259375,14.256875,14.189375,13.905,13.774375,14.1375,14.63375,14.3375,14.42125,14.151875,14.350625,
2024-02-08,,15.869375,15.900625,15.548125,15.874688,15.92375,14.945,15.47125,15.724375,15.98625,15.2775,15.640625,15.404375,14.97125,15.308125,15.701875,15.3925,15.17375,15.13,15.35375,15.555625,15.135625,15.1125,14.91375,15.221875,14.980625,14.71125,14.24375,14.219375,14.375,14.9,14.869375,14.366875,14.23875,14.346875,14.599375,14.31375,14.326875,14.246875,13.9875,13.779375,14.21,14.590625,14.36875,14.44625,14.128125,14.450937,
2024-02-09,,15.9875,15.904688,15.527188,15.86,15.864062,14.93375,15.413125,15.78,16.039375,15.299375,15.675625,15.494375,15.024375,15.235625,15.764375,15.41375,15.11625,15.074375,15.355625,15.5275,15.234375,15.095625,15.003125,15.194375,15.00625,14.8025,14.19875,14.270625,14.40875,14.92125,14.893125,14.335625,14.263125,14.35625,14.61875,14.401875,14.398125,14.19875,13.98,13.8175,14.226875,14.595625,14.395625,14.405,13.98625,14.55125,
2024-02-10,,16.054688,15.90875,15.50625,15.895625,15.804375,14.995625,15.4175,15.835625,16.03125,15.335,15.598125,15.594375,15.13875,15.2125,15.7325,15.421875,15.14125,15.110625,15.35875,15.50875,15.275625,15.073125,15.06625,15.2125,15,14.906875,14.191875,14.359375,14.47625,14.931875,14.8275,14.321875,14.24625,14.404375,14.643125,14.305,14.455625,14.1625,13.953125,13.846875,14.28625,14.6325,14.460625,14.451875,14.000625,14.62375,
2024-02-11,,16.121875,15.932812,15.521562,15.93125,15.932812,15.0575,15.421875,15.865312,16.023125,15.35625,15.458125,15.650625,15.225,15.24875,15.68875,15.41,15.165625,15.03375,15.366875,15.54125,15.265,15.0875,15.11125,15.25375,15.03625,14.958125,14.205,14.37,14.501875,14.939375,14.815,14.405625,14.291875,14.460625,14.7275,14.271875,14.44375,14.153125,13.9925,13.83875,14.3375,14.58125,14.490625,14.451875,14.09875,14.69375,
2024-02-12,,16.199062,15.956875,15.536875,15.941875,16.06125,15.13125,15.470625,15.895,15.971875,15.384375,15.4275,15.50125,15.228125,15.338125,15.685625,15.425625,15.179375,14.981875,15.438125,15.60875,15.276875,15,15.0925,15.25375,15.07625,15.005625,14.175625,14.375,14.5,14.914375,14.813125,14.475,14.36125,14.531875,14.823125,14.295625,14.47625,14.170625,14.098125,13.880625,14.38125,14.569375,14.50375,14.486875,14.1675,14.72125,
2024-02-13,,16.27625,15.976562,15.614062,15.9525,16.090625,15.205,15.519375,15.830938,15.920625,15.494375,15.42625,15.468125,15.250625,15.419375,15.708125,15.445,15.1075,15.031875,15.50125,15.643125,15.285,14.965,15.20375,15.299375,15.11125,14.984375,14.23375,14.34125,14.53375,14.7725,14.8625,14.56,14.3625,14.58875,14.853125,14.34375,14.470625,14.2325,14.16125,13.8575,14.51625,14.539375,14.5075,14.551875,14.283125,14.691875,
2024-02-14,,16.32875,15.99625,15.69125,15.971875,16.12,15.312188,15.486875,15.766875,15.947812,15.41375,15.469375,15.504375,15.275,15.458125,15.610625,15.42,15.129375,15.06,15.569375,15.649375,15.285625,14.986875,15.27125,15.37125,15.134375,15.03125,14.3675,14.3025,14.611875,14.765625,14.8975,14.611875,14.38875,14.610625,14.855625,14.405,14.478125,14.2325,14.238125,13.92875,14.531875,14.60375,14.554375,14.721875,14.3225,14.626875,
2024-02-15,,16.38125,16.064375,15.686875,15.99125,16.088437,15.419375,15.454375,15.804688,15.975,15.433125,15.365625,15.56625,15.338125,15.505625,15.5325,15.40375,15.138125,14.97875,15.653125,15.64625,15.32875,15.004375,15.39625,15.409375,15.19125,15,14.455625,14.320625,14.57875,14.76625,14.92,14.695,14.48125,14.6475,14.85875,14.4325,14.46375,14.264375,14.295,13.9575,14.479375,14.58,14.623125,14.6225,14.3075,14.54875,
2024-02-16,,16.375625,16.1325,15.6825,16.06875,16.056875,15.425938,15.47625,15.8425,16.065,15.51,15.2875,15.62,15.360625,15.531875,15.608125,15.399375,15.160625,14.999375,15.634375,15.73125,15.31625,14.959375,15.3725,15.435,15.25625,15.024375,14.43625,14.315625,14.54375,14.78875,14.946875,14.77625,14.476875,14.71375,14.864375,14.449375,14.34875,14.26375,14.334375,13.9425,14.51,14.615,14.504375,14.65125,14.23125,14.526875,
2024-02-17,,16.37,16.13875,15.669687,16.14625,16.04375,15.4325,15.498125,15.855625,16.155,15.48375,15.335625,15.669375,15.375,15.48625,15.685,15.43625,15.158125,15.098125,15.616875,15.779375,15.350625,14.955,15.3775,15.451875,15.275,15.0675,14.361875,14.301875,14.569375,14.829375,15.025,14.801875,14.5275,14.715625,14.804375,14.39625,14.326875,14.1975,14.31625,13.976875,14.501875,14.615625,14.415625,14.6375,14.21125,14.54875,
2024-02-18,,16.318125,16.145,15.656875,16.169375,16.030625,15.458437,15.470938,15.86875,16.133125,15.54125,15.441875,15.59375,15.37875,15.4775,15.684375,15.445625,15.133125,15.12875,15.56125,15.788125,15.423125,14.990625,15.3775,15.52875,15.32,15.056875,14.314375,14.238125,14.568125,14.889375,14.963125,14.813125,14.55375,14.76375,14.74875,14.4275,14.3475,14.238125,14.320625,14.0075,14.5575,14.590625,14.346875,14.693125,14.261875,14.635,
2024-02-19,,16.26625,16.189062,15.68125,16.1925,16.110312,15.484375,15.44375,15.87625,16.11125,15.645625,15.52125,15.64625,15.433125,15.5675,15.761875,15.51875,15.1725,15.218125,15.404375,15.795625,15.4725,15.10625,15.3625,15.565625,15.34375,15.090625,14.343125,14.2225,14.6625,14.963125,14.879375,14.775,14.555,14.743125,14.719375,14.62,14.4125,14.24375,14.331875,14.076875,14.611875,14.649375,14.3125,14.720625,14.386875,14.706875,
2024-02-20,,16.227812,16.233125,15.705625,16.23875,16.19,15.503125,15.447188,15.88375,16.15,15.759375,15.618125,15.639375,15.445,15.54875,15.669375,15.59125,15.150625,15.286875,15.411875,15.836875,15.421875,15.173125,15.333125,15.55875,15.385,15.026875,14.3775,14.3275,14.655625,15.0225,14.876875,14.741875,14.508125,14.69625,14.736875,14.749375,14.405625,14.223125,14.311875,14.08375,14.68,14.754375,14.356875,14.753125,14.419375,14.73875,
2024-02-21,,16.189375,16.182187,15.690625,16.285,16.274375,15.521875,15.450625,15.895937,16.18875,15.763125,15.634375,15.675,15.411875,15.52125,15.681875,15.634375,15.175,15.313125,15.4175,15.879375,15.465,15.209375,15.326875,15.549375,15.42,15.0975,14.376875,14.336875,14.729375,15.065,14.79,14.799375,14.498125,14.69625,14.74125,14.67625,14.47875,14.235,14.30875,14.1725,14.7225,14.83625,14.40125,14.74625,14.411875,14.7775,
2024-02-22,,16.262188,16.13125,15.675625,16.323125,16.35875,15.54375,15.423437,15.908125,16.216875,15.764375,15.629375,15.715625,15.43375,15.561875,15.763125,15.59125,15.18625,15.365,15.413125,15.91125,15.44875,15.265,15.231875,15.464375,15.375625,15.14,14.38875,14.330625,14.724375,15.175,14.77375,14.880625,14.491875,14.784375,14.74875,14.666875,14.556875,14.27,14.38125,14.16375,14.73,14.854375,14.401875,14.7675,14.409375,14.855625,
2024-02-23,,16.335,16.121562,15.741562,16.36125,16.372188,15.565625,15.39625,15.95,16.245,15.895625,15.680625,15.70125,15.4875,15.525625,15.67125,15.531875,15.233125,15.31875,15.4225,15.958125,15.464375,15.32875,15.36125,15.39375,15.4225,15.13625,14.5075,14.28875,14.765625,15.27375,14.78875,14.865,14.475625,14.87875,14.873125,14.605625,14.528125,14.36375,14.40125,14.200625,14.6875,14.805,14.363125,14.773125,14.364375,14.85625,
2024-02-24,,16.424687,16.111875,15.8075,16.357813,16.385625,15.58875,15.472812,15.991875,16.2275,15.8675,15.719375,15.901875,15.528125,15.51125,15.564375,15.583125,15.251875,15.27875,15.42625,16.07375,15.468125,15.2825,15.384375,15.354375,15.42375,15.109375,14.5725,14.24375,14.755625,15.234375,14.845625,14.8225,14.435625,14.896875,14.976875,14.6375,14.4975,14.508125,14.4025,14.168125,14.631875,14.808125,14.2625,14.73125,14.34875,14.850625,
2024-02-25,,16.514375,16.114375,15.788438,16.354375,16.355625,15.611875,15.549375,15.997187,16.21,15.903125,15.7825,15.83625,15.588125,15.524375,15.48125,15.59,15.2675,15.20375,15.394375,16.0775,15.50375,15.275,15.43125,15.355,15.386875,15.125625,14.651875,14.251875,14.7125,15.2025,14.906875,14.8,14.40375,14.96125,15.009375,14.665625,14.565,14.5825,14.376875,14.200625,14.58625,14.83375,14.288125,14.675625,14.439375,14.82125,
2024-02-26,,16.519375,16.116875,15.769375,16.36,16.325625,15.590625,15.647188,16.0025,16.19625,16.12625,15.696875,15.934375,15.57125,15.539375,15.450625,15.56625,15.22375,15.130625,15.393125,15.96625,15.47625,15.29125,15.518125,15.385,15.431875,15.10625,14.67,14.31625,14.6475,15.249375,15.005,14.781875,14.424375,14.92875,15.08125,14.671875,14.47875,14.495625,14.3475,14.2625,14.564375,14.94,14.37875,14.738125,14.4575,14.92125,
2024-02-27,,16.524375,16.135156,15.754297,16.365625,16.226562,15.569375,15.745,15.981875,16.1825,16.115625,15.675,15.98125,15.53625,15.505,15.524375,15.589375,15.273125,15.11625,15.48,15.785625,15.41875,15.293125,15.5725,15.423125,15.4625,15.1525,14.736875,14.343125,14.636875,15.269375,15.138125,14.840625,14.454375,14.950625,15.123125,14.700625,14.469375,14.544375,14.335625,14.224375,14.533125,14.954375,14.493125,14.7325,14.465625,14.95625,
2024-02-28,,16.4925,16.153437,15.739219,16.351875,16.1275,15.5325,15.737188,15.96125,16.047812,16.10625,15.688125,16.049375,15.4525,15.461875,15.626875,15.625,15.2625,15.065625,15.55875,15.708125,15.26375,15.31875,15.610625,15.355,15.5125,15.099375,14.799375,14.413125,14.69,15.2425,15.17375,14.878125,14.545,15.034375,15.129375,14.67125,14.451875,14.54625,14.349375,14.3075,14.505,15.00375,14.589375,14.74,14.4975,14.8775,
